-url,Company Name,logo,Business classification,Address,Phone,Website and Social,opening_hours,Products & services,Details & description
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/DMA-Computer-Services-Ltd/2215756.html?what=a&where=Nanaimo+BC,DMA Computer Services Ltd,,service_companies,"A-4044 Apsley Ave, Nanaimo, BC V9T 2C6
","250-729-0654
1-800-871-1993Tollfree
250-729-0656",www.itdma.com,,"Support for 3rd Party National and International Providers,
Virus and Security,
Project Design & Implementation,
Printer Repair & Maintenance,
Service - Networking & Printer Repair,
Networking Setups,


IT Management,
Consultation,
Desktops & Laptops Repair & Maintenance,
Managed IT Support,
Office Moves,
File Sharing,
Data Protection,
Software Deployment,
Onsite & Remote Support,
Cloud Solutions and Virtualization,
Backup Solutions,
Monitoring,



","Not a computer whiz? Don't worry - call DMA Computer Services Ltd. when you need IT support. Serving Nanaimo and area, we provide backup solutions, networking setups, data protection, software deployment and more to keep your office running smoothly. Count on us for both on-site and remote support."
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Mitenko-P-A-Dr/2414128.html?what=a&where=Nanaimo+BC,Mitenko P A Dr,,professional,"24-1515 Dufferin Cres, Nanaimo, BC V9S 2B8
",250-753-2446,,,"Business Service,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Pho-A-Dong-Restaurant/7502993.html?what=a&where=Nanaimo+BC,Pho A Dong Restaurant,,restaurant,"428A Fitzwilliam St, Nanaimo, BC V9R 3B1
",250-741-8699,,"Monday

10:00 am - 8:00 pm



Tuesday

10:00 am - 8:00 pm



Wednesday

10:00 am - 8:00 pm



Thursday

10:00 am - 8:00 pm



Friday

10:00 am - 8:00 pm



Saturday

10:00 am - 8:00 pm



Sunday

10:00 am - 8:00 pm","Restaurants Service,
Vietnamese Restaurant,",Come savor a savory meal at Pho A Dong Restaurant. They are open nightly all week. You can get there by public transit. Payments by Visa and MasterCard are recognized.
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-A-Mini-Storage/2068588.html?what=a&where=Nanaimo+BC,A A Mini Storage,,service_companies,"2399 Cienar Dr, Nanaimo, BC V9T 3L6
",250-758-7442,,,"Storage,
Warehouse,
Self-Storage Facility,
Commercial & Industrial,","Keep your prized possessions safe with A A Mini Storage. Located in Nanaimo, we offer warehouse and storage solutions. To keep your valuables secure, call us today."
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-A-Vacuum-Doctor/2065559.html?what=a&where=Nanaimo+BC,A A Vacuum Doctor,https://cdn.ci.yp.ca/t/1606/19/16061978aa_t.gif,retail_business,"602-5800 Turner Rd, Nanaimo, BC V9T 6J4
","250-756-9963
1-877-956-9963Tollfree
250-756-9981",,"Monday

9:00 am - 5:30 pm



Tuesday

9:00 am - 5:30 pm



Wednesday

9:00 am - 5:30 pm



Thursday

9:00 am - 5:30 pm



Friday

9:00 am - 5:30 pm



Saturday

9:00 am - 5:30 pm","Central Vacuums,
Central Vacuums Installation,
Repairs,
Vacuum Sales, Parts And Service,
Appliances,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-L-Custom-Covers/7694825.html?what=a&where=Nanaimo+BC,A L Custom Covers,https://cdn.ci.yp.ca/t/1560/31/15603150aa_t.gif,retail_business,"1976 Stannard Dr, Nanaimo, BC V9X 1B4
",250-751-5198,,,"Boat - Auto - RV's,
Custom Furniture Upholstery,
Commercial - Residential,
Boat Tops - Dodgers & Sail Covers,
Interior Upholstering,","A L Custom Covers provides custom furniture upholstery for our residential and commercial clients in the Nanaimo area. We also offer covers for boats, cars and RVs. Breathe new life into your furniture or vehicle seating with our interior upholstering. Give us a call to learn more."
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/H-And-A-Reno/102228841.html?what=a&where=Nanaimo+BC,H And A Reno,,service_companies,"6030 Shanda Pl, Nanaimo, BC V9T 6C3
",250-756-0007,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-D-Landscaping/101717397.html?what=a&where=Nanaimo+BC,A & D Landscaping,,service_companies,"265 Princess St, Nanaimo, BC V9R 4M8
",250-755-6006,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Emergency Appointments Available


Appointment Only","Classical Garden,
Butterfly Garden,
Bulbs Planting,
Balcony Garden,
Backyard Landscaping,
Backyard Greenhouse Design,


Asian Garden,
Arbour Design,
Annuals Planting,
Alpine Garden,
Flower Bed Design,
Feng Shui Garden,
Exotic Garden,
Estate Garden,
English Garden,
Driveway Landscaping,
Country Garden,
Conservatory,
Condo Garden,
Commercial Garden,
Garden Center,



","Call us for all of your landscaping needs. At A & D Landscaping  in Nanaimo, we provided weekly, bi-weekly, monthly or occasional garden maintenance, we cater to all your gardening needs. Give us a call to learn more about our services. 

We offer solutions for you when it comes to pruning your plants. We also provide services for weeding to prevent any invasion in your garden. Our professionals can help. We also provide sod replacement and installation as well as soil installation. We’ll help you with spring and fall clean-ups to help you recover from, and prepare for, the winter. Give us a call to learn more about our services and get a quote from one of our landscapers.

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-M-Marine/7415235.html?what=a&where=Nanaimo+BC,A & M Marine,,retail_business,"1690 Stewart Ave, Nanaimo, BC V9S 4E1
",250-716-0403,www.ammarine.ca,,"Custom Canvas & Railings,
Boat Service,
Marine Supply Store,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Edward-Jones-Financial-Advisor-Shawn-A-Sinclair-DFSA/102642328.html?what=a&where=Nanaimo+BC,"Edward Jones - Financial Advisor: Shawn A Sinclair, DFSA™",,professional,"335 Wesley Street, Nanaimo, BC V9R 2T5
",250-483-5434,"https://www.edwardjones.ca/ca-en/financial-advisor/shawn-sinclair?y_source=1_MjUyNDgwOTQtNjAxLWxvY2F0aW9uLndlYnNpdGU%3D,https://www.edwardjones.ca/ca-en/financial-advisor/shawn-sinclair/contact/?y_source=1_MjUyNDgwOTQtNjAxLWxvY2F0aW9uLnJlc2VydmF0aW9uX3VybA%3D%3D,https://www.facebook.com/edwardjones,http://twitter.com/EdwardJones,https://www.youtube.com/watch?v=er9C-rXGsJs",,"Financial Advisor,
Investment Management,
Funds Investment,
Stock & Bond Broker,
Stocks & Bonds,
Investment Managers,


Advisors,



","Edward Jones is an investment firm that believes your financial goals deserve a face to face conversation. We can help you prepare for retirement, save for education and be a tax-smart investor."
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-B-C-Precast-Ready-Mix-Ltd/3952506.html?what=a&where=Nanaimo+BC,A B C Precast & Ready Mix Ltd,,service_companies,"1941 Trans Canada Hwy, Nanaimo, BC V9X 1R4
",,,,"Concrete Pumping,
Construction,
Custom,
Treatment,
Concrete Holding Tank,
Ready Mix,


Readymix Concrete,
Septic Tanks,
Wall,
Sewer Service,



","Founded as ABC Pre-Kast Ltd in the mid-1960s, our company has developed a solid reputation for providing customers across BC with precast concrete products of the highest quality. Today, as ABC Precast and Ready Mix Ltd, we're building on that reputation by also providing ready mix concrete and pumping services for residential, industrial and commercial customers, In May 2006, ABC underwent significant upgrades to become one of the most technologically advanced in BC. Built to CSA standards, a second production area was upgraded and added an additional 11,250 sq ft to our site infrastructure. This larger building includes a two million BTU computer-controlled steam-curing system and a state-of-the art ready mix batch plant incorporating advanced processing technology.

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Freedom-55-Financial-A-Division-Of-London-Life-Insurance-Company/100146468.html?what=a&where=Nanaimo+BC,Freedom 55 Financial A Division Of London Life Insurance Company,,service_companies,"30-1150 Terminal Ave N, Nanaimo, BC V9S 5L6
",250-753-9955,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



By Appointment","Life Insurance,
Income And Asset Protection,
Investments,
Retirement Income,
Financing Education,
Business Solutions,


Health Insurance,
Mortgages,
Solutions Banking,
Mutual Funds,
Registered Retirement Savings Plans,
Tax-free Savings Account,
Brokerage Services,
Term Insurance,
Universal Life Insurance,
Permanent Life Insurance,
Critical Illness Insurance,
Income Replacement,
Branchless Banking,
Bank Accounts,



","We offer expert advice that works for you now and in the future ? because financial freedom should leave room for you to live. That means having control over your money, doing what makes you happy, and focusing on your family, not just on your pocketbook. It means following your heart and not being afraid to change your mind. We?re there to help you with every step, every decision and every success.Financial security advisors are highly skilled at explaining your financial choices without using complicated financial jargon. They?re there to help you take control of your financial future. Our advisors build long-term relationships with clients, working with them through the ups and downs of their lives, helping them achieve their goals, whatever those goals may be.

Freedom 55 Financial security advisors are with you every step of the way. Not only will they guide you through the financial security planning process by focusing on your personal needs and goals, they?ll help you understand your options so you can make smart choices. And as your needs change, your financial security plan can change, too. That?s true financial freedom.

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Caya-Signs-555-Frankiyn-Nan-Five-Star-Embroidery-A/102563714.html?what=a&where=Nanaimo+BC,Caya Signs 555 Frankiyn Nan Five Star Embroidery A,,retail_business,"4-2227 Wilgress Rd, Nanaimo, BC V9S 4N3
",250-758-3030,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Freedom-55-Financial-A-Division-Of-London-Life-Insurance-Company/2276877.html?what=a&where=Nanaimo+BC,Freedom 55 Financial A Division Of London Life Insurance Company,,service_companies,"1150 Terminal Ave N, Nanaimo, BC V9S 5L6
",1-888-238-0465,freedom55financial.com,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-Stones-Throw-Masonry/102620661.html?what=a&where=Nanaimo+BC,A Stones Throw Masonry,,service_companies,"17 Dancer Rd, Nanaimo, BC V9R 6Z6
",250-755-9844,astonesthrowmasonry.ca,"Monday

7:00 am - 7:00 pm



Tuesday

7:00 am - 7:00 pm



Wednesday

7:00 am - 7:00 pm



Thursday

7:00 am - 7:00 pm



Friday

7:00 am - 7:00 pm



Saturday

7:00 am - 7:00 pm



Sunday

7:00 am - 7:00 pm",,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Budget-Car-Truck-Rental/100424620.html?what=a&where=Nanaimo+BC,Budget Car & Truck Rental Head Office,,tourism,"2501 Kenworth Rd, Nanaimo, BC V9T 3M4
","250-729-2400
1-888-368-7368Tollfree",budget.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Enterprise-Rent-A-Car/2252199.html?what=a&where=Nanaimo+BC,Enterprise Rent-A-Car,,tourism,"3700 Island Hwy N, Nanaimo, BC V9T 1W2
",250-751-1200,www.enterpriserentacar.ca,,"Phone or Online,
Visit Www.enterpriserentacar.ca,","As North America's largest car rental company in fleet size, number of locations, and annual revenue, Enterprise Rent-A-Car is a world-class company with homegrown roots. From humble beginnings - our first Canadian car rental branch opened in 1993 in Windsor, Ontario - Enterprise has quickly become Canada's largest provider of rental cars. We have more than 400 locations across Canada, including more than 20 locations serving airports, resulting in a total economic impact in Canada of more than $1.5 billion annually. Enterprise has ranked highest in customer satisfaction among airport rentals in 10 out of the past 11 years, according to J.D. Power and Associates Rental Car Satisfaction StudySM.

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Enterprise-Rent-A-Car/7094361.html?what=a&where=Nanaimo+BC,Enterprise Rent-A-Car,,tourism,"1481 Bowen Rd, Nanaimo, BC V9S 1G4
",250-751-1200,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm



Saturday

9:00 am - 12:00 pm","Car Rental,
Rental Cars,
Rent a Car,
Van Rental,
Auto Rental,
Luxury Car Rental,


Airport Pick Up,



","Enjoy clean, sanitized vehicles and a low-touch rental process with Enterprise Rent-A-Car in Nanaimo. No matter when or where you want to start your next adventure, when you're ready, we're ready to fill your car rental needs at one of our 7,000+ locations in nearly 100 countries and territories."
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Once-Upon-a-Child-Nanaimo/101938386.html?what=a&where=Nanaimo+BC,Once Upon a Child Nanaimo,,retail_business,"106-6461 Metral Dr, Nanaimo, BC V9T 2L9
",250-933-0041,,"Monday

9:00 am - 8:00 pm



Tuesday

9:00 am - 8:00 pm



Wednesday

9:00 am - 8:00 pm



Thursday

9:00 am - 8:00 pm



Friday

9:00 am - 8:00 pm



Saturday

10:00 am - 8:00 pm



Sunday

10:00 am - 6:00 pm","Baby & Children's Clothing Store,
Kids Shoes,
Baby equipment,
Toys,
Maternity Clothing,
Winter Coats,


Kids Swimwear,
Sleepwear,



","Once Upon A Child® buys and sells gently used kids' clothing, shoes, toys, and baby gear.

We pay you cash on the spot and provide a convenient way to recycle the items your children have outgrown, giving those items a second life. Every day you’ll find an ever-changing selection of top name brands at up to 70% off regular retail prices. Get paid and save for being eco-friendly!

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/We-Care-Home-Health-Services/6213402.html?what=a&where=Nanaimo+BC,We Care Home Health Services,,service_companies,"2349 East Wellington Rd, Nanaimo, BC V9R 6V7
",250-740-0035,,,"Nursing Agency,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Bayshore-Health-Care-Infusion-Clinic/8223925.html?what=a&where=Nanaimo+BC,Bayshore Health Care Infusion Clinic Home Health Care of Seniors - Infusion Clinic,,service_companies,"201-1650 Terminal Ave N, Nanaimo, BC V9S 0A3
","250-591-6407
1-877-470-2253Tollfree
250-591-3460",,,"Locksmith,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-Cut-Above/12427.html?what=a&where=Nanaimo+BC,A Cut Above,,service_companies,"529 Fourth St, Nanaimo, BC V9R 1T8
",250-755-4074,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/J-A-D-Trucking-Excavating/102500300.html?what=a&where=Nanaimo+BC,J A D Trucking & Excavating,,service_companies,"4363 Gulfview Dr, Nanaimo, BC V9T 6K4
",250-667-8505,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Island-Savings-Insurance-A-division-of-First-West-Insurance-Services-Ltd/2335602.html?what=a&where=Nanaimo+BC,Island Savings Insurance - A division of First West Insurance Services Ltd Cedar Branch,,service_companies,"2E-1834 Cedar Rd, Nanaimo, BC V9X 1H9
","250-722-7073
250-722-2376",,,"Insurance Company,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Northwest-Bay-Quarry-A-Div-of-Copcan-Contracting-Ltd/7193203.html?what=a&where=Nanaimo+BC,Northwest Bay Quarry A Div of Copcan Contracting Ltd,,service_companies,"1920 Balsam Rd, Nanaimo, BC V9X 1T5
","250-754-7260
250-754-7262",,"Monday

7:30 am - 5:00 pm



Tuesday

7:30 am - 5:00 pm



Wednesday

7:30 am - 5:00 pm



Thursday

7:30 am - 5:00 pm



Friday

7:30 am - 5:00 pm","Business Service,
Construction Company,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/What-A-Find-Thrift-Store/100921409.html?what=a&where=Nanaimo+BC,What A Find Thrift Store,,retail_business,"6315 Metral Dr, Nanaimo, BC V9T 2L9
",250-933-3839,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Take-A-Load-Of-Moving/102903624.html?what=a&where=Nanaimo+BC,Take A Load Of Moving,,service_companies,"1907 Wilfert Rd, Nanaimo, BC V9S 3H6
",250-585-8256,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-Buck-Or-Two/102228044.html?what=a&where=Nanaimo+BC,A Buck Or Two,,retail_business,"103-4750 Rutherford Rd, Nanaimo, BC V9T 4K6
",250-758-7752,,,,
https://www.yellowpages.ca/bus/British-Columbia/Lantzville/Home-Depot-U-S-A-Inc/2317990.html?what=a&where=Nanaimo+BC,Home Depot U S A Inc,,retail_business,"6555 Metral St, Lantzville, BC
",250-390-9093,,"Monday

7:00 am - 9:00 pm



Tuesday

7:00 am - 9:00 pm



Wednesday

7:00 am - 9:00 pm



Thursday

7:00 am - 9:00 pm



Friday

7:00 am - 9:00 pm



Saturday

7:00 am - 9:00 pm



Sunday

8:00 am - 8:00 pm","Hardware Store,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/James-A-Vanstone/2601144.html?what=a&where=Nanaimo+BC,James A Vanstone,,professional,"111 Wallace St, Nanaimo, BC V9R 5B2
","250-754-3321
250-754-1148",,,"legal services,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Anthony-John-A/7367280.html?what=a&where=Nanaimo+BC,Anthony John A,,professional,"41 Chapel St, Nanaimo, BC V9R 5H3
",250-716-1667,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","legal services,","Anthony John A offers legal services in Nanaimo. This lawyer is available as a barrister, a legal advisor, an attorney and even more. Anthony John A has the expertises to assist you with your immigration queries."
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/LUSH-Fresh-Handmade-Cosmetics/6614645.html?what=a&where=Nanaimo+BC,LUSH Fresh Handmade Cosmetics Woodgrove Centre,,retail_business,"6631 Island Hwy N, Nanaimo, BC V9T 4T7
",250-390-1774,www.lush.com,,"cosmetics & perfumes stores,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Dr-John-A-Carr/101598439.html?what=a&where=Nanaimo+BC,Dr John A Carr Nanaimo Surgeons,,professional,"202-1125 Dufferin Cres, Nanaimo, BC V9S 2B5
","250-754-1523
250-754-6423",,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Mona-King-Making-Your-Real-Estate-Dreams-A-Rea-lity/102227273.html?what=a&where=Nanaimo+BC,Mona King ~ Making Your Real Estate Dreams A Rea lity,,realtors,"1-5140 Metral Dr, Nanaimo, BC V9T 2K8
",250-618-4243,,,,
